date,store_id,store_name,region,sku,product_name,category,stock_level,is_stockout
2024-04-17,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,2186,0
2024-04-17,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1072,0
2024-04-17,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4248,0
2024-04-17,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,258,0
2024-04-17,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,258,0
2024-04-17,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,215,0
2024-04-17,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,243,0
2024-04-17,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,922,0
2024-04-17,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,102,0
2024-04-17,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,774,0
2024-04-17,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,832,0
2024-04-17,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,194,0
2024-04-17,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,107,0
2024-04-17,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,107,0
2024-04-17,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,419,0
2024-04-17,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,367,0
2024-04-17,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,432,0
2024-04-17,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,385,0
2024-04-17,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,448,0
2024-04-17,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,307,0
2024-04-17,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,376,0
2024-04-17,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,399,0
2024-04-17,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,426,0
2024-04-17,STORE-005,5,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,393,0
2024-04-17,STORE-005,5,North,PHN-BUD-001,Budget Phone 4G,Smartphones,3,0
2024-04-17,STORE-005,5,North,PHN-IPH-15,iPhone 15,Smartphones,293,0
2024-04-17,STORE-005,5,North,PHN-OPP-F5,Oppo Find X5,Smartphones,277,0
2024-04-17,STORE-005,5,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,164,0
2024-04-17,STORE-005,5,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,156,0
2024-04-17,STORE-005,5,North,RCH-INT-050,Internet Package 50GB,Recharges,4804,0
2024-04-17,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4572,0
2024-04-17,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4365,0
2024-04-17,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,3196,0
2024-04-17,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,291,0
2024-04-17,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,210,0
2024-04-17,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,256,0
2024-04-17,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,283,0
2024-04-17,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,143,0
2024-04-17,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,592,0
2024-04-17,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,348,0
2024-04-17,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,439,0
2024-04-17,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,163,0
2024-04-17,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,86,0
2024-04-17,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,112,0
2024-04-18,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,311,0
2024-04-18,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,358,0
2024-04-18,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,379,0
2024-04-18,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,410,0
2024-04-18,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,512,0
2024-04-18,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,416,0
2024-04-18,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,334,0
2024-04-18,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,345,0
2024-04-18,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,374,0
2024-04-18,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,413,0
2024-04-18,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,177,0
2024-04-18,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,291,0
2024-04-18,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,123,0
2024-04-18,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,240,0
2024-04-18,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,112,0
2024-04-18,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,4656,0
2024-04-18,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,336,0
2024-04-18,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4333,0
2024-04-18,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,1348,0
2024-04-18,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,282,0
2024-04-18,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,261,0
2024-04-18,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,227,0
2024-04-18,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,239,0
2024-04-18,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,0,1
2024-04-18,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,681,0
2024-04-18,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,804,0
2024-04-18,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,732,0
2024-04-18,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,108,0
2024-04-18,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,112,0
2024-04-18,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,83,0
2024-04-18,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,280,0
2024-04-18,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,402,0
2024-04-18,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,424,0
2024-04-18,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,346,0
2024-04-18,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,0,1
2024-04-18,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,454,0
2024-04-18,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,396,0
2024-04-18,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,422,0
2024-04-18,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,362,0
2024-04-18,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,391,0
2024-04-18,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,129,0
2024-04-18,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,301,0
2024-04-18,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,85,0
2024-04-18,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,163,0
2024-04-18,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,256,0
2024-04-18,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,1920,0
2024-04-18,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,206,0
2024-04-18,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4814,0
2024-04-18,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4840,0
2024-04-18,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,246,0
2024-04-18,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,221,0
2024-04-18,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,248,0
2024-04-18,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,266,0
2024-04-18,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,0,1
2024-04-18,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,796,0
2024-04-18,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,320,0
2024-04-18,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,669,0
2024-04-18,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,91,0
2024-04-18,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,103,0
2024-04-18,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,80,0
2024-04-18,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,380,0
2024-04-18,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,427,0
2024-04-18,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,451,0
2024-04-18,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,257,0
2024-04-18,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,529,0
2024-04-18,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,296,0
2024-04-18,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,396,0
2024-04-18,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,371,0
2024-04-18,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,383,0
2024-04-18,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,403,0
2024-04-18,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,116,0
2024-04-18,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,275,0
2024-04-18,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,126,0
2024-04-18,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,295,0
2024-04-18,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,224,0
2024-04-18,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,1128,0
2024-04-18,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,2432,0
2024-04-18,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,3590,0
2024-04-18,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4813,0
2024-04-18,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,279,0
2024-04-18,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,263,0
2024-04-18,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,237,0
2024-04-18,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,196,0
2024-04-18,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,725,0
2024-04-18,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,944,0
2024-04-18,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,848,0
2024-04-18,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,651,0
2024-04-18,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,120,0
2024-04-18,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,82,0
2024-04-18,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,91,0
2024-04-18,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,230,0
2024-04-18,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,417,0
2024-04-18,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,333,0
2024-04-18,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,274,0
2024-04-18,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,499,0
2024-04-18,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,717,0
2024-04-18,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,333,0
2024-04-18,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,416,0
2024-04-18,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,274,0
2024-04-18,STORE-004,4,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,379,0
2024-04-18,STORE-004,4,North,PHN-BUD-001,Budget Phone 4G,Smartphones,194,0
2024-04-18,STORE-004,4,North,PHN-IPH-15,iPhone 15,Smartphones,153,0
2024-04-18,STORE-004,4,North,PHN-OPP-F5,Oppo Find X5,Smartphones,149,0
2024-04-18,STORE-004,4,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,100,0
2024-04-18,STORE-004,4,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,174,0
2024-04-18,STORE-004,4,North,RCH-INT-050,Internet Package 50GB,Recharges,3581,0
2024-04-18,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,2006,0
2024-04-18,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,897,0
2024-04-18,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4057,0
2024-04-18,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,252,0
2024-04-18,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,247,0
2024-04-18,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,443,0
2024-04-18,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,232,0
2024-04-18,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,878,0
2024-04-18,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,888,0
2024-04-18,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,759,0
2024-04-18,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,810,0
2024-04-18,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,185,0
2024-04-18,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,107,0
2024-04-18,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,103,0
2024-04-18,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,412,0
2024-04-18,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,345,0
2024-04-18,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,410,0
2024-04-18,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,365,0
2024-04-18,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,428,0
2024-04-18,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,295,0
2024-04-18,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,358,0
2024-04-18,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,388,0
2024-04-18,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,408,0
2024-04-18,STORE-005,5,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,380,0
2024-04-18,STORE-005,5,North,PHN-BUD-001,Budget Phone 4G,Smartphones,160,0
2024-04-18,STORE-005,5,North,PHN-IPH-15,iPhone 15,Smartphones,290,0
2024-04-18,STORE-005,5,North,PHN-OPP-F5,Oppo Find X5,Smartphones,273,0
2024-04-18,STORE-005,5,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,309,0
2024-04-18,STORE-005,5,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,142,0
2024-04-18,STORE-005,5,North,RCH-INT-050,Internet Package 50GB,Recharges,4555,0
2024-04-18,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4423,0
2024-04-18,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4195,0
2024-04-18,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,2963,0
2024-04-18,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,284,0
2024-04-18,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,201,0
2024-04-18,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,250,0
2024-04-18,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,275,0
2024-04-18,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,902,0
2024-04-18,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,558,0
2024-04-18,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,328,0
2024-04-18,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,416,0
2024-04-18,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,160,0
2024-04-18,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,82,0
2024-04-18,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,108,0
2024-04-19,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,283,0
2024-04-19,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,342,0
2024-04-19,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,365,0
2024-04-19,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,388,0
2024-04-19,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,501,0
2024-04-19,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,407,0
2024-04-19,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,322,0
2024-04-19,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,335,0
2024-04-19,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,361,0
2024-04-19,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,402,0
2024-04-19,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,171,0
2024-04-19,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,283,0
2024-04-19,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,116,0
2024-04-19,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,238,0
2024-04-19,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,108,0
2024-04-19,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,4460,0
2024-04-19,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,115,0
2024-04-19,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4021,0
2024-04-19,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,1139,0
2024-04-19,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,269,0
2024-04-19,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,253,0
2024-04-19,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,215,0
2024-04-19,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,235,0
2024-04-19,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,0,1
2024-04-19,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,655,0
2024-04-19,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,768,0
2024-04-19,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,699,0
2024-04-19,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,104,0
2024-04-19,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,111,0
2024-04-19,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,80,0
2024-04-19,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,259,0
2024-04-19,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,386,0
2024-04-19,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,411,0
2024-04-19,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,324,0
2024-04-19,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,0,1
2024-04-19,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,437,0
2024-04-19,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,378,0
2024-04-19,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,404,0
2024-04-19,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,348,0
2024-04-19,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,379,0
2024-04-19,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,123,0
2024-04-19,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,295,0
2024-04-19,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,78,0
2024-04-19,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,157,0
2024-04-19,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,250,0
2024-04-19,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,1772,0
2024-04-19,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4540,0
2024-04-19,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4602,0
2024-04-19,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4643,0
2024-04-19,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,238,0
2024-04-19,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,212,0
2024-04-19,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,241,0
2024-04-19,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,256,0
2024-04-19,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,0,1
2024-04-19,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,767,0
2024-04-19,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,285,0
2024-04-19,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,637,0
2024-04-19,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,86,0
2024-04-19,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,99,0
2024-04-19,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,77,0
2024-04-19,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,357,0
2024-04-19,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,409,0
2024-04-19,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,435,0
2024-04-19,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,245,0
2024-04-19,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,512,0
2024-04-19,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,279,0
2024-04-19,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,374,0
2024-04-19,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,360,0
2024-04-19,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,369,0
2024-04-19,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,385,0
2024-04-19,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,112,0
2024-04-19,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,271,0
2024-04-19,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,119,0
2024-04-19,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,289,0
2024-04-19,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,220,0
2024-04-19,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,928,0
2024-04-19,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,2174,0
2024-04-19,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,3398,0
2024-04-19,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4615,0
2024-04-19,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,269,0
2024-04-19,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,248,0
2024-04-19,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,228,0
2024-04-19,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,189,0
2024-04-19,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,692,0
2024-04-19,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,900,0
2024-04-19,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,818,0
2024-04-19,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,626,0
2024-04-19,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,118,0
2024-04-19,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,80,0
2024-04-19,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,86,0
2024-04-19,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,671,0
2024-04-19,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,401,0
2024-04-19,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,317,0
2024-04-19,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,263,0
2024-04-19,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,487,0
2024-04-19,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,688,0
2024-04-19,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,319,0
2024-04-19,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,395,0
2024-04-19,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,259,0
